Date,BTC,ETH,ADA
3/9/2017,3.346955652,,
3/10/2017,-6.038756708,,
3/11/2017,5.293178821,,
3/12/2017,3.873863629,,
3/13/2017,0.862961483,,
3/14/2017,0.655883151,,
3/15/2017,0.77499879,,
3/16/2017,-4.945537147,,
3/17/2017,-7.373239377,,
3/18/2017,-11.48959664,,
3/19/2017,6.461371349,,
3/20/2017,1.687017976,,
3/21/2017,6.289904505,,
3/22/2017,-6.371929741,,
3/23/2017,-1.005590183,,
3/24/2017,-9.731458016,,
3/25/2017,3.760876724,,
3/26/2017,-0.622342398,,
3/27/2017,8.176580351,,
3/28/2017,0.131960562,,
3/29/2017,-0.685675675,,
3/30/2017,-1.301952689,,
3/31/2017,4.419198836,,
4/1/2017,0.812655528,,
4/2/2017,2.005557057,,
4/3/2017,3.778002789,,
4/4/2017,-0.923235367,,
4/5/2017,-0.747405339,,
4/6/2017,5.147675413,,
4/7/2017,-0.488723047,,
4/8/2017,-0.080726738,,
4/9/2017,1.013652323,,
4/10/2017,-0.062295538,,
4/11/2017,1.506153911,,
4/12/2017,-0.385060287,,
4/13/2017,-2.590031918,,
4/14/2017,-0.148808665,,
4/15/2017,0.426536207,,
4/16/2017,0.888677449,,
4/17/2017,0.927358408,,
4/18/2017,1.487550108,,
4/19/2017,-0.113892805,,
4/20/2017,1.552513562,,
4/21/2017,-0.571964986,,
4/22/2017,0.790467789,,
4/23/2017,-1.989104641,,
4/24/2017,3.556967254,,
4/25/2017,1.22705001,,
4/26/2017,1.231931198,,
4/27/2017,2.860869365,,
4/28/2017,-0.094860102,,
4/29/2017,0.403352811,,
4/30/2017,1.974593183,,
5/1/2017,5.468544182,,
5/2/2017,2.196114978,,
5/3/2017,2.565357125,,
5/4/2017,3.193101026,,
5/5/2017,1.156288833,,
5/6/2017,1.501179642,,
5/7/2017,1.134400269,,
5/8/2017,7.931309887,,
5/9/2017,1.857429393,,
5/10/2017,1.809886307,,
5/11/2017,3.43791111,,
5/12/2017,-6.725737172,,
5/13/2017,4.678585607,,
5/14/2017,0.221617694,,
5/15/2017,-3.896267845,,
5/16/2017,-0.228948124,,
5/17/2017,6.033037445,,
5/18/2017,2.694814224,,
5/19/2017,5.245012879,,
5/20/2017,4.880994758,,
5/21/2017,-2.088041589,,
5/22/2017,6.476580157,,
5/23/2017,6.764517651,,
5/24/2017,5.310244488,,
5/25/2017,-5.674318601,,
5/26/2017,-4.449498863,,
5/27/2017,-7.425919343,,
5/28/2017,5.73504217,,
5/29/2017,4.629838377,,
5/30/2017,-3.552925027,,
5/31/2017,5.099585031,,
6/1/2017,5.312694384,,
6/2/2017,3.350257069,,
6/3/2017,1.076934298,,
6/4/2017,-0.140737427,,
6/5/2017,6.967087315,,
6/6/2017,6.565030208,,
6/7/2017,-4.576698842,,
6/8/2017,2.688722746,,
6/9/2017,0.648339449,,
6/10/2017,4.387685411,,
6/11/2017,0.352821212,,
6/12/2017,-10.09023374,,
6/13/2017,2.157824191,,
6/14/2017,-7.75297574,,
6/15/2017,-1.667353066,,
6/16/2017,2.190230355,,
6/17/2017,5.452314846,,
6/18/2017,-4.051005646,,
6/19/2017,1.621089372,,
6/20/2017,5.104646895,,
6/21/2017,-1.201045655,,
6/22/2017,0.606515689,,
6/23/2017,1.460037528,,
6/24/2017,-4.961545018,,
6/25/2017,-0.740212028,,
6/26/2017,-4.285144677,,
6/27/2017,2.985737112,,
6/28/2017,0.875240981,,
6/29/2017,-1.377586928,,
6/30/2017,-2.302977901,,
7/1/2017,-1.865901765,,
7/2/2017,2.954136105,,
7/3/2017,2.29765721,,
7/4/2017,1.465637822,,
7/5/2017,0.013456782,,
7/6/2017,0.252501702,,
7/7/2017,-3.446351434,,
7/8/2017,2.091595445,,
7/9/2017,-2.057298731,,
7/10/2017,-5.792470157,,
7/11/2017,-1.465506421,,
7/12/2017,2.611442772,,
7/13/2017,-1.706665909,,
7/14/2017,-5.282659111,,
7/15/2017,-10.49907734,,
7/16/2017,-3.453970739,,
7/17/2017,15.47242615,,
7/18/2017,4.05984422,,
7/19/2017,-1.959995916,,
7/20/2017,23.93608698,,
7/21/2017,-5.318004074,,
7/22/2017,5.336316103,,
7/23/2017,-2.836897061,,
7/24/2017,0.895846978,,
7/25/2017,-6.475106542,,
7/26/2017,-1.825359769,,
7/27/2017,5.626918135,,
7/28/2017,5.136275424,,
7/29/2017,-2.93911587,,
7/30/2017,1.127106001,,
7/31/2017,4.285543886,,
8/1/2017,-5.46300866,,
8/2/2017,-0.279225974,,
8/3/2017,3.469993054,,
8/4/2017,3.25022065,,
8/5/2017,12.32850806,,
8/6/2017,-1.198003389,,
8/7/2017,5.133885605,,
8/8/2017,1.213398306,,
8/9/2017,-2.265243581,,
8/10/2017,1.161119123,,
8/11/2017,7.96562502,,
8/12/2017,6.41233096,,
8/13/2017,4.853645469,,
8/14/2017,6.183496079,,
8/15/2017,-3.310876456,,
8/16/2017,4.655737872,,
8/17/2017,-1.026816139,,
8/18/2017,-3.949262905,,
8/19/2017,0.795075663,,
8/20/2017,-2.528561368,,
8/21/2017,-2.101934208,,
8/22/2017,2.46842699,,
8/23/2017,1.24374469,,
8/24/2017,4.411881796,,
8/25/2017,0.851733473,,
8/26/2017,-0.439202936,,
8/27/2017,0.70030286,,
8/28/2017,-0.005013302,,
8/29/2017,4.480380796,,
8/30/2017,-0.299632125,,
8/31/2017,3.024781239,,
9/1/2017,4.01029095,,
9/2/2017,-6.403089139,,
9/3/2017,0.091508003,,
9/4/2017,-7.563886766,,
9/5/2017,3.309949556,,
9/6/2017,5.040302313,,
9/7/2017,0.060032497,,
9/8/2017,-8.068251616,,
9/9/2017,-0.063610783,,
9/10/2017,-2.440100627,,
9/11/2017,0.929678325,,
9/12/2017,-0.73198713,,
9/13/2017,-6.008990185,,
9/14/2017,-18.74110119,,
9/15/2017,15.29564895,,
9/16/2017,-0.343090373,,
9/17/2017,-1.16302594,,
9/18/2017,13.46179843,,
9/19/2017,-3.449522328,,
9/20/2017,-0.484590204,,
9/21/2017,-7.038234372,,
9/22/2017,-0.009366132,,
9/23/2017,4.453685327,,
9/24/2017,-2.888930936,,
9/25/2017,6.604413284,,
9/26/2017,-0.858873362,,
9/27/2017,7.921174001,,
9/28/2017,-0.617519169,,
9/29/2017,-0.279303238,,
9/30/2017,4.219005312,,
10/1/2017,1.498838908,,
10/2/2017,0.126701161,,
10/3/2017,-2.082857394,,
10/4/2017,-2.041008121,,
10/5/2017,2.341968908,,
10/6/2017,0.979572209,,
10/7/2017,1.283059141,,
10/8/2017,4.147151552,,
10/9/2017,3.503757542,,
10/10/2017,0.208930683,,
10/11/2017,0.930360453,,
10/12/2017,12.85471355,,
10/13/2017,3.677310608,,
10/14/2017,3.26851807,,
10/15/2017,-2.633841359,,
10/16/2017,0.834771353,,
10/17/2017,-2.097252532,,
10/18/2017,-0.264379613,,
10/19/2017,2.107612482,,
10/20/2017,5.306632436,,
10/21/2017,0.335192048,,
10/22/2017,-0.384312216,,
10/23/2017,-1.299844202,,
10/24/2017,-6.807047495,,
10/25/2017,4.055984512,,
10/26/2017,2.678414798,,
10/27/2017,-2.098793265,,
10/28/2017,-0.481067973,,
10/29/2017,6.966000269,,
10/30/2017,-0.378954843,,
10/31/2017,5.511271111,,
11/1/2017,4.621083445,,
11/2/2017,4.598428893,,
11/3/2017,1.826089793,,
11/4/2017,2.388959047,,
11/5/2017,0.372088704,,
11/6/2017,-5.192778338,,
11/7/2017,1.731799478,,
11/8/2017,4.413399947,,
11/9/2017,-4.237573753,,
11/10/2017,-7.355414726,-6.74106899,-15.39325756
11/11/2017,-3.936756152,5.155507072,1.172609609
11/12/2017,-6.410127528,-2.152341674,-12.61070817
11/13/2017,10.24223964,2.860599335,7.636480794
11/14/2017,1.162586775,6.603710698,1.635155829
11/15/2017,10.2443588,-1.26588413,0.819672131
11/16/2017,7.602308224,-0.729843213,4.29192664
11/17/2017,-2.066896794,0.444211133,-6.551849166
11/18/2017,1.052792461,4.578297571,2.312497575
11/19/2017,3.162202719,1.948720645,6.503853009
11/20/2017,2.042551029,3.48321468,5.330429948
11/21/2017,-1.577680371,-1.725795493,-4.229062717
11/22/2017,2.258507894,5.61902077,0.773035651
11/23/2017,-2.602271629,7.753532458,-3.870545243
11/24/2017,2.673548434,15.7850792,3.417872884
11/25/2017,6.50896101,-1.818237418,7.275741667
11/26/2017,6.138491623,1.083904295,19.32866557
11/27/2017,5.227985641,1.914799537,39.25189915
11/28/2017,2.44898787,-1.551561393,136.6809697
11/29/2017,-1.691945872,-9.59585644,-25.07516305
11/30/2017,3.488753684,4.582444203,33.62201825
12/1/2017,7.250625667,4.344751944,9.566832582
12/2/2017,0.902000834,-0.662537691,0.760543385
12/3/2017,2.244781742,0.518717631,-0.411025996
12/4/2017,2.949696147,0.933988453,3.082534335
12/5/2017,2.226091991,-1.472340506,-6.169127334
12/6/2017,19.92833385,-7.488542107,-7.568556138
12/7/2017,25.24716944,1.357942039,-10.4702152
12/8/2017,-7.431961921,4.977582577,9.444456093
12/9/2017,-8.396201174,3.831100972,3.588964621
12/10/2017,1.826304742,-6.711905113,-7.798744372
12/11/2017,9.585001699,16.62021426,10.06700901
12/12/2017,2.82579701,26.45807081,10.30457759
12/13/2017,-5.783393706,7.88049634,0.291277231
12/14/2017,0.949530036,-0.989097313,79.29044613
12/15/2017,6.899905759,-1.633762567,-11.3336048
12/16/2017,10.11187707,1.718317014,89.56793753
12/17/2017,-1.828959773,3.413628915,26.77424237
12/18/2017,-0.138978302,10.37119989,1.0110961
12/19/2017,-6.99741582,4.049352568,2.523165599
12/20/2017,-6.480953498,-0.935750399,-8.49318456
12/21/2017,-4.942670737,0.241365352,-1.707289881
12/22/2017,-12.47303053,-17.80655138,-14.79561674
12/23/2017,6.271059533,6.597966906,1.689059315
12/24/2017,-5.26151348,-3.508405457,-5.79623834
12/25/2017,0.723834979,10.32718859,6.751802333
12/26/2017,14.78049027,1.044875817,2.906600243
12/27/2017,-1.623000306,-1.42071686,-3.334933238
12/28/2017,-7.77851438,-3.38457641,-1.563345342
12/29/2017,0.340260843,2.248093949,29.82529824
12/30/2017,-11.62647874,-4.821569492,20.77162089
12/31/2017,9.297263565,5.503738709,12.58550569
1/1/2018,-3.526321496,2.102197288,1.245254635
1/2/2018,9.701105575,14.47023647,7.401285445
1/3/2018,1.461079526,8.850306371,37.96038895
1/4/2018,2.619565818,1.890687526,3.191740654
1/5/2018,11.73329258,1.712467826,-10.28264651
1/6/2018,0.559396426,4.406054263,2.760322344
1/7/2018,-5.987336053,10.70290149,-1.813759175
1/8/2018,-7.935014996,-0.402370407,-10.85927798
1/9/2018,-3.788368137,13.1655209,-9.372507792
1/10/2018,2.589167819,-3.379140777,-2.653843295
1/11/2018,-10.46863431,-8.033786398,-13.20214339
1/12/2018,4.287695017,10.24043808,30.37367313
1/13/2018,2.715195346,9.677984428,-1.49124505
1/14/2018,-4.096044566,-2.123288342,-9.259105596
1/15/2018,0.347079582,-5.476413362,-2.951033922
1/16/2018,-16.85480133,-18.44000363,-19.53461978
1/17/2018,-2.627391236,-3.743030987,0.416447605
1/18/2018,2.558861609,2.172051171,4.88649478
1/19/2018,1.154694119,0.272122102,-1.416254261
1/20/2018,11.12910528,11.16832361,8.764365819
1/21/2018,-10.07117162,-9.139078544,-13.33507677
1/22/2018,-5.764598947,-4.413188889,-6.964705864
1/23/2018,-0.576321402,-1.697566526,-1.295099037
1/24/2018,4.517684134,7.35640757,10.50277942
1/25/2018,-0.880328156,-0.259732893,2.456892554
1/26/2018,-0.781569151,-0.081435658,-2.213822763
1/27/2018,2.410618191,4.91862921,-1.050559736
1/28/2018,3.020790633,12.55025164,8.665721585
1/29/2018,-4.156515771,-5.108307677,-7.024166848
1/30/2018,-10.53521962,-9.407454702,-14.6486563
1/31/2018,1.135923258,4.404699129,-2.368428376
2/1/2018,-10.27834197,-7.289572274,-18.8022715
2/2/2018,-3.70523478,-11.67112543,-7.384406354
2/3/2018,3.897292484,5.26695788,12.36819131
2/4/2018,-9.786476104,-13.41643448,-13.56611557
2/5/2018,-15.96880738,-16.38121067,-13.69143031
2/6/2018,11.4838098,13.63577415,12.94616868
2/7/2018,-1.711377289,-4.545834774,-7.925829882
2/8/2018,8.453807821,8.022927154,4.739945887
2/9/2018,5.703048831,8.077453831,9.820405773
2/10/2018,-1.317160756,-2.653121513,3.643999938
2/11/2018,-5.705588718,-5.317783403,-8.895164277
2/12/2018,9.798315085,6.634301289,3.933809142
2/13/2018,-3.677344506,-2.699296242,-2.862500969
2/14/2018,10.42437825,9.26379625,6.320146698
2/15/2018,7.07526797,1.45253421,3.139272444
2/16/2018,0.663951816,0.772059124,-1.357705998
2/17/2018,8.587144456,3.167194533,3.980342052
2/18/2018,-5.047381734,-5.152776644,-8.16060925
2/19/2018,6.382797369,2.158622789,1.518085511
2/20/2018,1.589270694,-5.137813035,-3.242381987
2/21/2018,-6.254985641,-5.070519911,-3.785317356
2/22/2018,-6.411363139,-4.36791811,-7.290623582
2/23/2018,2.959516342,6.31658644,2.186341334
2/24/2018,-4.737642732,-2.739448268,-6.456617697
2/25/2018,-1.511655774,0.510994203,6.522975611
2/26/2018,7.263210632,2.900652794,-1.656235289
2/27/2018,3.462040988,1.029547652,-0.82728773
2/28/2018,-3.055299768,-2.626318892,-6.841292676
3/1/2018,5.319339379,1.987962814,-2.618206456
3/2/2018,1.236420327,-1.759571736,-3.578546262
3/3/2018,3.637788604,0.043408646,1.227239833
3/4/2018,0.199303808,1.10274469,1.238953109
3/5/2018,0.527250074,-1.49928322,-1.052241945
3/6/2018,-6.855429512,-4.302883889,-4.120998181
3/7/2018,-7.554152149,-7.848695452,-13.34328517
3/8/2018,-5.725317559,-6.407146598,-10.32752092
3/9/2018,-0.611600865,3.451624337,0.20924764
3/10/2018,-5.05003791,-5.765547759,-5.550675396
3/11/2018,8.037783476,5.306377138,6.492019274
3/12/2018,-3.899407019,-3.249927897,0.100221925
3/13/2018,-0.111573862,-1.286591674,-0.311095472
3/14/2018,-10.06041511,-11.07889644,-10.52075017
3/15/2018,0.375471548,-0.486251536,-6.941701395
3/16/2018,0.451630981,-1.576629671,-3.678338691
3/17/2018,-5.054594084,-8.125275923,-13.4812536
3/18/2018,3.875261587,-2.557081585,0.899444323
3/19/2018,4.94876647,3.356954112,26.57167409
3/20/2018,3.276917998,0.080645522,3.692924215
3/21/2018,0.177378131,0.81787713,4.021532982
3/22/2018,-2.248899574,-3.921793384,-4.553706677
3/23/2018,1.731694039,-0.015380302,-6.989355626
3/24/2018,-2.381858652,-2.442462598,-0.030643722
3/25/2018,-1.988203228,-0.408791616,-2.429160032
3/26/2018,-3.370848501,-6.54908463,-9.099971191
3/27/2018,-4.584504764,-8.130403328,-7.675528885
3/28/2018,1.550355167,-0.852448174,3.312552402
3/29/2018,-9.916170347,-13.51419308,-8.232021157
3/30/2018,-3.840241254,2.248114401,0.222631775
3/31/2018,1.204695215,0.459149806,5.916755608
4/1/2018,-1.85415147,-4.250147196,-3.303640972
4/2/2018,3.500318161,1.796066273,3.725597018
4/3/2018,5.255795876,7.88458784,10.27079994
4/4/2018,-8.077536813,-8.719265046,-9.910866177
4/5/2018,-0.618188198,0.70662062,-4.247026692
4/6/2018,-2.57140361,-3.378368999,-2.895297849
4/7/2018,4.140397499,4.058763263,3.006547403
4/8/2018,1.626808196,3.94327753,5.245510748
4/9/2018,-3.599192987,-0.49487017,-2.230535316
4/10/2018,0.945685121,3.943785465,2.116835993
4/11/2018,1.954129517,3.934163413,6.192634695
4/12/2018,13.21595735,14.49365907,27.82887287
4/13/2018,0.08505195,-0.041794879,-5.513281447
4/14/2018,1.143372984,1.774384133,0.160074698
4/15/2018,4.293260758,6.026990176,10.22488511
4/16/2018,-3.246930567,-3.865891454,15.92484482
4/17/2018,-1.943001507,-1.614602188,-5.034952287
4/18/2018,3.30710082,4.353797909,6.81795219
4/19/2018,1.603367819,8.21281991,4.615873607
4/20/2018,6.649384175,8.422251959,10.60699557
4/21/2018,0.562411889,-1.676578857,-3.540947118
4/22/2018,-1.046813318,2.719706203,-1.736181406
4/23/2018,1.45890947,3.326791993,1.028946335
4/24/2018,8.583925963,10.21091795,8.459021175
4/25/2018,-8.783292251,-13.09623019,-13.17490774
4/26/2018,4.926320698,7.700970433,8.334499829
4/27/2018,-3.172543782,-2.380329492,-1.972849944
4/28/2018,4.021683109,5.663707065,24.05117305
4/29/2018,0.755198764,0.761031226,2.007127056
4/30/2018,-1.895410927,-2.751849842,-5.954962232
5/1/2018,-1.315290124,0.550654229,4.47836077
5/2/2018,1.282048808,2.009464066,3.826951975
5/3/2018,5.499619251,13.44599858,-0.727941009
5/4/2018,-0.442335834,0.780071576,-2.576899024
5/5/2018,1.622456682,3.881751422,1.709143772
5/6/2018,-2.062766117,-2.917343178,-4.454085935
5/7/2018,-2.918652325,-4.870057308,-4.24117804
5/8/2018,-1.474333821,-0.115158848,-2.035941471
5/9/2018,0.978463813,-0.07730156,-1.449363166
5/10/2018,-3.01591248,-3.322993066,-8.190529998
5/11/2018,-6.661368467,-6.55747129,-12.44138987
5/12/2018,0.75104528,0.95086937,4.153732857
5/13/2018,2.57558641,6.916134137,5.520951607
5/14/2018,-0.081962859,-0.401769146,-4.356920296
5/15/2018,-2.367960626,-2.967362787,-4.856389611
5/16/2018,-1.663260712,-0.256885099,-1.452971158
5/17/2018,-3.280150887,-4.864296159,-4.957978842
5/18/2018,1.935306566,3.22750266,0.771556336
5/19/2018,-0.045934467,0.311510323,-0.925702925
5/20/2018,3.226197586,2.704691615,5.288344016
5/21/2018,-1.107212475,-2.257161448,-2.84848518
5/22/2018,-4.480471393,-7.362605612,-9.818358225
5/23/2018,-6.018070302,-9.904576528,-9.59635793
5/24/2018,0.390589094,3.113510836,3.014687918
5/25/2018,-1.412876044,-2.496197951,-3.987767892
5/26/2018,-1.66120222,0.093060994,-2.037327274
5/27/2018,0.167761467,-2.488080434,-1.53128705
5/28/2018,-3.151778506,-9.889153253,-9.699462475
5/29/2018,4.716929241,9.563671677,16.25272024
5/30/2018,-0.884162324,-1.025485789,3.91407207
5/31/2018,1.183415447,3.226467902,6.664205238
6/1/2018,0.630894062,0.415135632,-1.2019701
6/2/2018,1.35252501,2.028289798,2.35273542
6/3/2018,1.004779295,4.481351527,0.180907781
6/4/2018,-2.66545494,-4.098788014,-6.198447869
6/5/2018,1.587464553,2.75183917,3.01618792
6/6/2018,0.264878836,-0.357614385,-2.152705384
6/7/2018,0.316962601,-0.319047118,-2.133311122
6/8/2018,-0.694434016,-0.679126488,-2.728791397
6/9/2018,-1.218897286,-0.584786067,-1.590882759
6/10/2018,-9.903902586,-11.89550313,-12.48100497
6/11/2018,1.781602495,1.292547784,2.494512758
6/12/2018,-4.699056347,-6.833321407,-8.106246601
6/13/2018,-3.53155959,-3.894389093,-3.708012771
6/14/2018,5.125280729,8.847863525,7.460344015
6/15/2018,-3.277281593,-5.529283059,-5.585495771
6/16/2018,1.449375317,1.75925258,0.132112423
6/17/2018,-0.776929644,0.161315442,-0.970785798
6/18/2018,3.624250158,3.685296629,1.695997719
6/19/2018,0.521470773,3.674370788,1.86939812
6/20/2018,0.097635489,-0.313959088,-3.110326397
6/21/2018,-0.690758164,-1.659804596,-2.116860268
6/22/2018,-9.599929129,-11.67119251,-11.8046653
6/23/2018,1.295102804,1.868330945,-1.409472382
6/24/2018,0.174442757,-3.550533653,-3.74633412
6/25/2018,1.230315349,0.576395435,1.933637434
6/26/2018,-2.488490484,-5.982488876,-6.779081632
6/27/2018,1.041407917,2.216637613,1.066617457
6/28/2018,-4.120262961,-4.521153446,-6.374565349
6/29/2018,5.333498217,3.23038434,5.363724528
6/30/2018,2.98634998,4.396925266,9.506045633
7/1/2018,-0.28388782,-0.277251509,3.295538783
7/2/2018,3.576053793,4.720893561,11.30035481
7/3/2018,-1.278923914,-2.346070966,-4.816210627
7/4/2018,1.040799845,0.672774556,0.202447312
7/5/2018,0.630390573,1.518022889,-1.350688942
7/6/2018,0.517534836,-0.084313616,-1.905038267
7/7/2018,2.748635289,3.72311472,2.935982803
7/8/2018,-1.211187672,-0.516823756,-3.314418878
7/9/2018,-0.474320235,-2.542731218,-3.726556188
7/10/2018,-6.108203434,-8.865028467,-7.986654207
7/11/2018,1.023069124,2.783914767,2.089415443
7/12/2018,-2.594330361,-3.682718301,-3.271912644
7/13/2018,0.148338863,0.919144834,8.417929962
7/14/2018,0.610291889,0.474392229,-0.576564139
7/15/2018,1.330758788,3.156259923,3.771192503
7/16/2018,6.00835668,6.848501274,9.739782438
7/17/2018,8.59257669,4.23253647,9.446055185
7/18/2018,0.679408195,-4.089607051,4.982298335
7/19/2018,1.303526639,-2.267162905,0.831202809
7/20/2018,-1.509737454,-4.029008725,-10.33565631
7/21/2018,0.886034882,2.604406199,0.901493448
7/22/2018,-0.010780075,-0.600946222,4.057763294
7/23/2018,3.944463358,-1.915344671,-3.669899656
7/24/2018,9.248469814,6.325784502,5.574653582
7/25/2018,-2.883091443,-1.435202755,-0.254660111
7/26/2018,-2.808936564,-1.789661221,-4.611793562
7/27/2018,2.68411669,1.213049381,0.470363852
7/28/2018,0.332401623,-0.589349642,-1.304819418
7/29/2018,0.321155847,-0.049904218,-0.041006244
7/30/2018,-0.462130146,-2.053724754,-5.649270997
7/31/2018,-4.890178082,-5.078747447,-7.002540454
8/1/2018,-1.998984456,-3.023967015,-1.672053823
8/2/2018,-0.757520454,-1.931328547,-6.359069888
8/3/2018,-1.754422295,1.367111991,-1.277849132
8/4/2018,-5.401116051,-2.632316437,-2.079001206
8/5/2018,0.506620808,0.801463685,3.272526309
8/6/2018,-1.650710978,-0.93979328,-0.886721142
8/7/2018,-2.857960436,-6.502514123,-3.96391406
8/8/2018,-6.623905754,-6.207537822,-9.272757729
8/9/2018,4.161727031,2.51673549,8.575674274
8/10/2018,-5.839016298,-8.59219031,-5.790764039
8/11/2018,1.795072359,-3.610072412,-3.365564808
8/12/2018,0.428226132,-0.789164081,0.47225874
8/13/2018,-0.397301105,-10.34984869,-8.9050233
8/14/2018,-1.553930575,-2.639832608,-8.014764591
8/15/2018,1.755083055,1.230409855,0.399313334
8/16/2018,0.415469237,2.012287694,0.306183709
8/17/2018,3.881774026,9.610622908,15.26890341
8/18/2018,-2.383816136,-6.308255483,-9.193076859
8/19/2018,1.281337737,1.697700905,2.657711079
8/20/2018,-3.036242222,-8.815164239,-8.466664637
8/21/2018,2.856925261,2.781108482,1.321403737
8/22/2018,-1.726829302,-3.760674741,-5.109313336
8/23/2018,2.480431492,2.12389592,2.555772111
8/24/2018,2.83218791,2.115814466,1.756563819
8/25/2018,0.643307107,-1.173640134,0.217908737
8/26/2018,-0.826979214,-1.59094182,-1.001254736
8/27/2018,2.644602672,3.781293452,7.420343428
8/28/2018,3.074084393,3.815084653,5.202268116
8/29/2018,-0.692188449,-2.42394793,-0.010425673
8/30/2018,-0.978126997,-1.79978725,-4.654449042
8/31/2018,0.850503612,-0.38753741,1.626888392
9/1/2018,2.211980827,4.359304355,4.531485532
9/2/2018,1.104788726,-0.328434315,-2.241938878
9/3/2018,-0.174077314,-1.736583924,-0.789990601
9/4/2018,1.399438795,-1.222437596,1.600277989
9/5/2018,-7.726926616,-18.68662996,-16.81090692
9/6/2018,-3.881447835,-0.910768454,1.252727592
9/7/2018,-0.95111781,-5.652105036,-5.281620974
9/8/2018,-3.727961048,-8.863597024,-6.844238959
9/9/2018,1.20270035,-0.518819293,-2.034897424
9/10/2018,0.457720575,0.078709961,-4.090388009
9/11/2018,-0.134287561,-6.095525559,-4.07438499
9/12/2018,0.484079116,-0.93750373,-5.343702352
9/13/2018,2.605722143,15.28547336,4.620576961
9/14/2018,-0.07058277,0.186885033,-2.264099378
9/15/2018,0.468165083,5.348319274,1.57366214
9/16/2018,-0.39766503,-1.113980358,0.924676189
9/17/2018,-3.620890855,-10.29697947,-8.667435521
9/18/2018,1.434433026,6.114974656,8.655843973
9/19/2018,0.427545946,-0.002863198,4.2056776
9/20/2018,1.893086271,6.96388977,12.63717294
9/21/2018,3.302011844,9.792465356,7.501257961
9/22/2018,-0.192580711,-2.475425782,-5.037327467
9/23/2018,-0.168850503,1.600967302,7.886484724
9/24/2018,-1.716973354,-6.384809882,-7.799094191
9/25/2018,-2.25823622,-4.470332266,-2.085700968
9/26/2018,0.752811746,-1.216450306,-1.915388508
9/27/2018,2.79830639,5.859244369,8.210028288
9/28/2018,-0.488562804,-2.666157716,-2.28951056
9/29/2018,-0.634694426,4.151492342,0.683073123
9/30/2018,0.357471086,0.523674198,0.696165765
10/1/2018,-0.542443834,-0.893287353,-0.852161542
10/2/2018,-0.50867908,-1.554377347,-2.301433717
10/3/2018,-0.816190314,-2.945669491,-2.103604968
10/4/2018,1.139547454,0.784167878,0.637461783
10/5/2018,0.696247495,2.42239402,2.074926228
10/6/2018,-0.515968657,-1.09006675,-2.033951948
10/7/2018,0.222213828,0.443766978,4.126535306
10/8/2018,0.7463298,1.386881047,2.30221015
10/9/2018,-0.144159824,-0.555281356,-0.288666036
10/10/2018,-0.859753815,-0.970689551,-1.943093274
10/11/2018,-5.00019834,-16.06509519,-16.22598637
10/12/2018,0.293144817,3.814274677,3.206987829
10/13/2018,0.181847325,1.582903374,-0.151608978
10/14/2018,0.078586536,-2.064644908,-2.475968053
10/15/2018,4.857943968,7.147637516,4.90371733
10/16/2018,-0.006521237,0.198375,1.370519674
10/17/2018,-0.78348736,-1.445365777,2.10251402
10/18/2018,-1.034776339,-1.801687117,-2.941558974
10/19/2018,-0.174468288,0.184409296,0.938366333
10/20/2018,0.3678001,0.835916525,0.667227939
10/21/2018,-0.105403649,-0.140191019,-0.614340714
10/22/2018,0.074202379,-0.53523511,-0.127843894
10/23/2018,-0.176038848,0.143102562,-1.363228409
10/24/2018,0.310383204,-0.236861592,-0.564602683
10/25/2018,-0.300958852,-0.555800714,-0.621631824
10/26/2018,-0.023779648,0.300909494,-0.197676657
10/27/2018,0.086951357,0.433293786,-1.121917482
10/28/2018,0.092745396,0.566079312,0.384161578
10/29/2018,-2.370505794,-3.953431146,-4.836940788
10/30/2018,0.025899777,0.15665932,0.02872018
10/31/2018,-0.263016211,-0.088584047,0.083281406
11/1/2018,0.952415918,0.755390501,1.667025273
11/2/2018,0.167145251,0.886500137,2.422849777
11/3/2018,-0.425458723,-0.223784441,-1.522378147
11/4/2018,0.233760569,3.646602476,6.645307013
11/5/2018,0.682706811,0.773551497,-0.106253527
11/6/2018,0.644109018,4.476994346,6.308768202
11/7/2018,1.069962336,-0.580904329,-2.974609498
11/8/2018,-1.170264656,-2.280102922,-2.611270183
11/9/2018,-1.055206853,-1.0163443,-2.963673723
11/10/2018,0.369581929,1.170539734,1.340504693
11/11/2018,0.031982128,-0.561328581,1.675061441
11/12/2018,-0.623901347,-0.436262428,-0.627602934
11/13/2018,-0.184889135,-1.707076064,-3.155229412
11/14/2018,-9.767137194,-12.29487604,-11.92749937
11/15/2018,-1.57397704,-0.325806595,-1.976121498
11/16/2018,-1.283278997,-3.113280426,-3.764375364
11/17/2018,-0.380585373,-0.671318088,-0.778405888
11/18/2018,1.24605416,1.762055434,2.045326775
11/19/2018,-13.37324532,-15.75222825,-15.07526625
11/20/2018,-8.613793662,-12.62677943,-14.84348474
11/21/2018,3.376104896,4.881117149,6.70657287
11/22/2018,-5.133013014,-7.311579584,-7.377563834
11/23/2018,-0.431294939,-2.691272446,-1.904869506
11/24/2018,-10.72781383,-7.949969578,-11.41158896
11/25/2018,3.329501455,2.604537257,-1.9059727
11/26/2018,-5.756653782,-6.968654372,-5.08681749
11/27/2018,1.100520207,1.546132842,1.829299559
11/28/2018,11.42978167,11.29715586,15.24917076
